_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21632;356;An der Alster NO Schmilinskystraße;;05.01.2004;POINT (567032.000000 5935083.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21633;357;A1 AS HH-Moorfleet;;10.09.2019;POINT (572338.000000 5929357.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21634;358;Rothenhauschaussee O Speckenweg (Landesgrenze);;04.01.2016;POINT (584015.000000 5925469.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21635;359;Andreas-Meyer-Straße / Unterer Landweg;;10.09.2019;POINT (572253.000000 5929699.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21636;360;Horner Weg O Mettlerkampsweg;;05.01.2004;POINT (570713.000000 5934598.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21637;361;Schiffbeker Weg / Kattensteert;;25.02.2020;POINT (573356.000000 5933758.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21638;362;Stein-Hardenberg-Straße / Tonndorfer Hauptstraße;;20.08.2020;POINT (574051.000000 5937967.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21639;363;Bergedorfer Straße NW Heidhorst;;05.01.2004;POINT (577250.000000 5930216.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21640;364;Reinbeker Redder NO Bergedorfer Straße;;05.01.2004;POINT (577523.000000 5930121.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21641;365;Bergedorfer Straße SO Reinbeker Redder;;05.01.2004;POINT (577581.000000 5929981.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21642;366;Cuxhavener Straße SW Voßdrift (Landesgrenze);;05.01.2004;POINT (553588.000000 5924491.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21643;367;Stader Straße W AS HH-Heimfeld;;05.01.2004;POINT (561334.000000 5925027.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21644;368;Moorburger Elbdeich W Waltershofer Straße;;05.01.2004;POINT (560082.000000 5927897.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21645;369;Ehestorfer Heuweg S Beim Bergwerk (Landesgrenze);;05.01.2004;POINT (559417.000000 5923386.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21646;370;Ehestorfer Weg N Stadtscheide (Landesgrenze);;05.01.2004;POINT (560963.000000 5922500.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21647;372;Eißendorfer Mühlenweg / Bremer Straße;;01.10.2020;POINT (563909.000000 5922581.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21648;373;Friedhofstraße / Reiherhoopweg;;01.10.2020;POINT (563651.000000 5922733.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21649;374;Bremer Straße / Ernst-Bergeest-Weg;;01.10.2020;POINT (563455.000000 5922261.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21650;375;Wilstorfer Straße / Moorstraße;;04.02.2021;POINT (565422.000000 5923530.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21651;377;A7 AS HH-Marmstorf;;13.11.2018;POINT (562144.000000 5920787.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21652;378;Bremer Straße / A261 AS HH-Marmstorf/Lürade;;01.10.2020;POINT (561885.000000 5920399.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21653;379;A261 / Zubringer Lürade;;01.01.2004;POINT (561665.000000 5920140.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21654;380;König-Georg-Deich / Brücke des 17. Juni;;28.02.2019;POINT (566111.000000 5925862.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21655;381;Kattwykdamm SW Kattwykbrücke;;05.01.2004;POINT (563159.000000 5927695.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21656;382;Hohe Straße W Harburger Umgehung;;05.01.2004;POINT (565051.000000 5922948.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21657;383;Bremer Straße SW Knoopstraße;;05.01.2004;POINT (565028.000000 5923577.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21658;384;Eißendorfer Straße SW Knoopstraße;;05.01.2004;POINT (564803.000000 5923929.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21659;385;Schwarzenbergstraße NW Zur Seehafenbrücke;;05.01.2004;POINT (564844.000000 5924048.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21660;386;Hittfelder Straße S Maldfeldstraße (Landesgrenze);;05.01.2004;POINT (565218.000000 5919394.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21661;387;Vogteistraße S Reller (Landesgrenze);;05.01.2004;POINT (567366.000000 5920605.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21662;388;A1 AS HH-Harburg;;30.09.2020;POINT (568097.000000 5924212.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21663;389;A25 AS HH-Allermöhe;;06.09.2007;POINT (574027.000000 5926997.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21664;390;A25 AS HH-Neuallermöhe-West;;27.08.2019;POINT (576277.000000 5926395.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21665;391;A25 AS HH-Nettelnburg;;27.08.2019;POINT (578093.000000 5925617.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21666;392;A25 AS HH-Bergedorf;;27.08.2019;POINT (580005.000000 5925825.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21667;393;Lohbrügger Markt NO Lohbrügger Landstraße;;05.01.2004;POINT (580058.000000 5927999.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21668;394;Bergedorfer Straße / Wentorfer Straße;;03.09.2020;POINT (580667.000000 5927044.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21669;395;Binnenfeldredder NO Max-Eichholz-Ring (Landesgrenze);;05.01.2004;POINT (581049.000000 5929222.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21670;396;Reinbeker Redder O Havighorster Weg (Landesgrenze);;05.01.2004;POINT (580485.000000 5930076.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21671;397;A25 O AS HH-Curslack (Landesgrenze);;05.01.2004;POINT (583714.000000 5925207.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21672;398;Sieker Landstraße NO Merkurring (Landesgrenze);;03.07.2006;POINT (578839.000000 5940709.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21673;399;Stapelfelder Straße NO Weg Großlohe (Landesgrenze);;28.04.2015;POINT (579018.000000 5940257.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21674;400;Lohe N Hoopwischen (Landesgrenze);;04.01.2016;POINT (573184.000000 5952303.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21675;401;Oldesloer Straße / Wunderbrunnen;;13.08.2019;POINT (561349.000000 5944230.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21676;402;Hohe-Schaar-Straße W Buschwerder Hauptdeich;;04.01.2016;POINT (565278.000000 5926147.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21677;403;Veddeler Straße N Georgswerder Bogen;;04.01.2016;POINT (567319.000000 5930514.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21678;404;Harburger Chaussee O Schlenzigstraße;;15.10.2013;POINT (566427.000000 5930607.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21679;405;Georg-Wilhelm-Straße / Bei der Wollkämmerei;;19.03.2019;POINT (565764.000000 5928426.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21680;406;Georg-Wilhelm-Straße / Pollhornweg;;28.02.2019;POINT (565810.000000 5926459.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21681;407;Stillhorner Weg O Altenfelder Weg;;04.01.2016;POINT (567687.000000 5926094.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21682;408;Bei St. Annen / Am Sandtorkai;;04.06.2024;POINT (566117.000000 5933265.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21683;409;Osakaallee / Überseeallee;;04.06.2024;POINT (566249.000000 5932943.000000);EPSG:25832
APP_KFZ_JAEHRLICHE_ZAEHLSTELLEN_21684;410;Shanghaiallee N Überseeallee;;04.01.2016;POINT (566517.000000 5932932.000000);EPSG:25832
