_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_164627;6958;Klosterstern / Eppendorfer Baum;;16.04.2015;POINT (565410.000000 5937468.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164628;6959;Klosterstern / Oderfelder Straße;;16.04.2015;POINT (565444.000000 5937487.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164629;6960;Klosterstern / St. Benedictstraße;;16.04.2015;POINT (565492.000000 5937462.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164630;6961;Klosterstern / Harvestehuder Weg;;16.04.2015;POINT (565485.000000 5937407.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164631;6962;Klosterstern / Rothenbaumchaussee;;16.04.2015;POINT (565455.000000 5937391.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164632;6963;Klosterstern / Jungfrauenthal;;16.04.2015;POINT (565399.000000 5937410.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164633;6964;Fuhlsbüttler Straße S Habichtsweg;;23.04.2015;POINT (569078.000000 5938997.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164634;6965;"Curschmannstraße / Eppendorfer Weg ";;12.10.2023;POINT (564991.000000 5937829.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164635;6966;Eppendorfer Landstraße / Hegestieg;;23.04.2015;POINT (565042.000000 5937869.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164636;6967;Fruchtallee / Eppendorfer Weg;;23.04.2015;POINT (563418.000000 5936122.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164637;6968;Sieker Landstraße / Merkurring;;28.04.2015;POINT (578620.000000 5940572.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164638;6969;Neuer Höltigbaum / Sieker Landstraße;;28.04.2015;POINT (578451.000000 5940517.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164639;6970;"Höltigbaum / Sieker Landstraße ";;28.04.2015;POINT (578274.000000 5940444.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164640;6972;Hammer Steindamm / Hammer Landstraße;;23.04.2015;POINT (570054.000000 5934524.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164641;6973;Sievekingdamm / Hammer Landstraße;;23.04.2015;POINT (569048.000000 5934572.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164642;6974;Burgstraße / Borgfelder Straße;;23.04.2015;POINT (568935.000000 5934572.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164643;6975;Alte Sülldorfer Landstraße W Rissener Busch;;27.05.2015;POINT (550662.000000 5937185.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164644;6976;Alte Sülldorfer Landstraße NW Sülldorfer Brooksweg;;27.05.2015;POINT (551398.000000 5937063.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164645;6977;Hammerbrookstraße / Spaldingstraße;;30.11.2021;POINT (567630.000000 5933991.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164646;6978;Hammerbrookstraße / Nordkanalstraße;;30.11.2021;POINT (567655.000000 5933942.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164647;6979;Nagelsweg / Spaldingstraße;;30.11.2021;POINT (567415.000000 5933888.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164648;6980;Nagelsweg / Nordkanalstraße;;30.11.2021;POINT (567440.000000 5933838.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164649;6981;Saseler Chaussee / Rolfinckstraße;;24.06.2015;POINT (572387.000000 5943937.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164650;6982;Rolfinckstraße (Süd) / Saseler Chaussee;;24.06.2015;POINT (572353.000000 5943878.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164651;6983;Wellingsbüttler Weg / Rolfinckstraße;;24.06.2015;POINT (571450.000000 5944180.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164652;6984;Langenhorner Chaussee N Essener Straße;;25.06.2015;POINT (566135.000000 5947994.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164653;6985;Langenhorner Chaussee S Tarpen;;25.06.2015;POINT (566160.000000 5946735.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164654;6986;Langenhorner Chaussee S Wördenmoorweg;;25.06.2015;POINT (566577.000000 5945348.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164655;6987;Langenhorner Chaussee N Flughafenstraße;;25.06.2015;POINT (566979.000000 5943951.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164656;6988;Weidenallee / Altonaer Straße;;21.06.2022;POINT (563964.000000 5935611.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164657;6989;Grindelberg / Beim Schlump;;04.07.2023;POINT (564797.000000 5936380.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164658;6990;Bogenstraße / Beim Schlump;;04.07.2023;POINT (564730.000000 5936287.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164659;6991;Grindelallee / Rutschbahn;;04.07.2023;POINT (564798.000000 5936248.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164660;6992;Eimsbütteler Chaussee / Nagels Allee;;03.09.2015;POINT (563499.000000 5935630.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164661;6993;Krausestraße / Eilbektal;;08.09.2015;POINT (570079.000000 5936874.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164662;6994;Krausestraße / Dithmarscher Straße;;08.09.2015;POINT (570093.000000 5936943.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164663;6995;Dithmarscher Straße / Stormarner Straße;;08.09.2015;POINT (570149.000000 5936906.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164664;6996;Cuxhavener Straße / Ehestorfer Heuweg;;27.09.2022;POINT (558987.000000 5925139.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164665;6997;Veringstraße S Fährstraße;;24.09.2019;POINT (565467.000000 5930066.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164666;6999;Holstenwall / Millerntordamm;;11.06.2024;POINT (564489.000000 5933869.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164667;7000;"Sieker Landstraße / Gewerbegebiet Merkurring ";;08.12.2015;POINT (578765.000000 5940658.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164668;7001;"Saseler Mühlenweg / Saseler Chaussee ";;28.04.2016;POINT (573214.000000 5945777.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164669;7002;"Hammerbrookstraße / Süderstraße ";;31.03.2016;POINT (567984.000000 5933285.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164670;7003;"Heidenkampsweg / Süderstraße ";;31.03.2016;POINT (568285.000000 5933430.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164671;7004;Ausschläger Weg / Süderstraße;;07.11.2023;POINT (568802.000000 5933680.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164672;7005;Ausschläger Weg / Wendenstraße;;31.03.2016;POINT (568669.000000 5933954.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164673;7006;"Ausschläger Weg / Normannenweg ";;31.03.2016;POINT (568574.000000 5934155.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164674;7007;Ausschläger Weg / Eiffestraße;;30.11.2021;POINT (568543.000000 5934219.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164675;7008;Heidenkampsweg / Bullerdeich;;31.03.2016;POINT (568392.000000 5933209.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164676;7009;Landwehr / Sievekingsallee;;07.04.2016;POINT (568815.000000 5934994.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164677;7010;Landwehr / Hasselbrookstraße;;07.04.2016;POINT (568680.000000 5935242.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164678;7011;Wartenau / Wandsbeker Chaussee;;31.08.2023;POINT (568514.000000 5935531.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164679;7012;Wartenau / Blumenau;;31.08.2023;POINT (568390.000000 5935701.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164680;7013;Lerchenfeld / Eilenau;;31.08.2023;POINT (568337.000000 5935775.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164681;7014;"Winterhuder Weg / Beethovenstraße ";;12.05.2016;POINT (567609.000000 5936739.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164682;7015;Winterhuder Weg / Herderstraße;;12.05.2016;POINT (567478.000000 5936954.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164683;7016;Moorburger Bogen / Stader Straße;;27.09.2022;POINT (562304.000000 5925084.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164684;7017;Stader Straße / Eißendorfer Pferdeweg;;27.09.2022;POINT (562768.000000 5925068.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164685;7018;Stader Straße / Milchgrund;;27.09.2022;POINT (563018.000000 5925067.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164686;7019;"Moorburger Straße / Buxtehuder Straße ";;27.09.2022;POINT (563911.000000 5924934.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164687;7020;An der Alster / Lohmühlenstraße;;29.09.2016;POINT (567125.000000 5935176.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164688;7021;An der Alster / An der Alster (Nebenfahrbahn);;29.09.2016;POINT (567092.000000 5935119.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164689;7022;Lesserstraße / Pillauer Straße;;13.09.2016;POINT (571222.000000 5938669.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164690;7023;"Saseler Markt / Waldweg ";;28.04.2016;POINT (573600.000000 5945518.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164691;7024;Waldweg NW Hültkoppelstieg;;28.04.2016;POINT (575385.000000 5945522.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164692;7025;Hohenzollernring / Bleickenallee;;07.07.2016;POINT (560807.000000 5933975.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164693;7026;"Reesestraße / Barmbeker Markt ";;21.09.2023;POINT (568896.000000 5937292.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164694;7027;"Domstraße / Willy-Brandt-Straße ";;11.05.2023;POINT (565852.000000 5933615.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164695;7028;Bremer Straße / Marmstorfer Weg;;07.06.2016;POINT (564546.000000 5922969.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164696;7029;Sierichstraße / Maria-Louisen-Straße;;27.09.2016;POINT (566377.000000 5938056.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164697;7030;Fischers Allee / Bernadottestraße;;14.06.2022;POINT (561099.000000 5933652.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164698;7031;Jungiusstraße / Gorch-Fock-Wall;;11.06.2024;POINT (565165.000000 5934761.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164699;7032;Sievekingplatz / Gorch-Fock-Wall;;23.05.2023;POINT (564866.000000 5934519.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164700;7033;"Johannes-Brahms-Platz / Dragonerstall ";;23.06.2016;POINT (564935.000000 5934485.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164701;7034;Schmiedestraße / Domstraße;;11.05.2023;POINT (566021.000000 5933854.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164702;7035;Brandstwiete / Willy-Brandt-Straße;;08.09.2021;POINT (566050.000000 5933640.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164703;7036;"Brandstwiete / Dovenfleet ";;04.06.2024;POINT (566064.000000 5933517.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164704;7037;"Nordschleswiger Straße / Walddörferstraße ";;14.06.2016;POINT (570820.000000 5937268.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164705;7038;"Sander Damm / Ulmenliet ";;05.07.2016;POINT (579894.000000 5927651.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164706;7039;Lohbrügger Landstraße / Lohbrügger Markt;;05.07.2016;POINT (580030.000000 5927964.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164707;7040;"Lohbrügger Markt / Ludwig-Rosenberg-Ring ";;05.07.2016;POINT (580092.000000 5928010.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164708;7041;"Binnenfeldredder / Habermannstraße ";;05.07.2016;POINT (580302.000000 5929014.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164709;7042;Schanzenstraße / Lagerstraße;;21.06.2022;POINT (563975.000000 5935253.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164710;7043;Krausestraße / Lämmersieth;;15.09.2016;POINT (569732.000000 5937833.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164711;7046;Hochrad NW Holztwiete;;07.07.2016;POINT (557828.000000 5934353.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164712;7047;"Rahlstedter Straße / Schweriner Straße ";;05.07.2023;POINT (576865.000000 5940190.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164713;7048;"Heidenkampsweg / Billhorner Brückenstraße ";;17.01.2023;POINT (568484.000000 5932985.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164714;7049;"Billhorner Brückenstraße / Amsinckstraße  ";;25.02.2016;POINT (568434.000000 5932861.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164715;7050;"Alsterdorfer Straße / Braamkamp ";;11.10.2016;POINT (565977.000000 5939709.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164716;7051;"Braamkamp / Krochmannstraße ";;11.10.2016;POINT (566323.000000 5939592.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164717;7052;Hammer Steindamm / Moorende;;13.10.2016;POINT (569844.000000 5935013.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164718;7053;Hammer Steindamm / Sievekingsallee;;13.10.2016;POINT (569898.000000 5935185.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164719;7054;Hammer Landstraße / Wichernsweg;;05.10.2016;POINT (570557.000000 5934417.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164720;7055;Hammer Landstraße / Schurzallee-Nord;;05.10.2016;POINT (570716.000000 5934369.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164721;7056;Horner Landstraße / Bauerberg;;05.10.2016;POINT (571451.000000 5934025.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164722;7057;Horner Landstraße / Pagenfelder Straße;;05.10.2016;POINT (571668.000000 5933892.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164723;7058;Horner Landstraße / Horner Brückenweg;;05.10.2016;POINT (572069.000000 5933547.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164724;7059;Billstedter Hauptstraße / Schiffbeker Weg;;07.11.2023;POINT (572947.000000 5932945.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164725;7060;"Hammer Steindamm N Bei der Hammer Kirche ";;13.10.2016;POINT (569786.000000 5934826.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164726;7061;Horner Landstraße SO Horner Brückenweg;;06.10.2016;POINT (572108.000000 5933522.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164727;7062;Alfred-Mahlau-Weg / Steilshooper Allee;;04.04.2017;POINT (569751.000000 5940491.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164728;7063;Gustav-Seitz-Weg / Steilshooper Allee;;04.04.2017;POINT (570267.000000 5940519.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164729;7064;Hellmesbergerweg / Meiendorfer Straße;;02.02.2017;POINT (578195.000000 5943121.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164730;7065;Meiendorfer Straße (Zufahrt zu Meiendorfer Rund) / Meiendorfer Straße;;16.05.2024;POINT (578573.000000 5943579.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164731;7066;Nettelnburger Landweg / Rahel-Varnhagen-Weg;;21.09.2016;POINT (578471.000000 5926980.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164732;7067;"Oberer Landweg / Nettelnburger Landweg ";;21.09.2016;POINT (578612.000000 5927060.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164733;7068;"Oberer Landweg / Ladenbeker Furtweg ";;21.09.2016;POINT (578705.000000 5927343.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164734;7069;"Graßmannweg / Manshardtstraße ";;29.10.2020;POINT (573253.000000 5935016.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164735;7070;Hermannstal / Legienstraße;;28.09.2016;POINT (572920.000000 5933972.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164736;7071;Dannerallee / Manshardtstraße;;29.10.2020;POINT (573434.000000 5935035.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164737;7072;Manshardtstraße / Schiffbeker Weg;;28.09.2016;POINT (573912.000000 5934855.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164738;7073;Hermannstal / Manshardtstraße;;29.10.2020;POINT (572203.000000 5934461.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164739;7074;Bovestraße / Jüthornstraße;;02.09.2020;POINT (571925.000000 5936109.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164740;7075;Holstenhofweg / Rodigallee;;02.09.2020;POINT (573209.000000 5936302.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164741;7076;Bundesstraße / An der Verbindungsbahn;;22.09.2021;POINT (565045.000000 5935479.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164742;7077;Flurstraße / Osdorfer Landstraße;;24.01.2017;POINT (557289.000000 5936208.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164743;7078;Flottbeker Drift / Osdorfer Landstraße;;24.01.2017;POINT (557977.000000 5936123.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164744;7079;"Alter Postweg / Heimfelder Straße ";;08.12.2016;POINT (563919.000000 5924468.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164745;7080;Heimfelder Straße O Kiefernberg;;11.12.2016;POINT (563323.000000 5924261.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164746;7081;Jüthornstraße SW Rennbahnstraße;;26.01.2017;POINT (571205.000000 5935833.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164747;7082;Jüthornstraße NO Zitzewitzstraße;;08.02.2017;POINT (571042.000000 5935692.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164748;7083;Randersweide / Nettelnburger Straße;;14.02.2017;POINT (579374.000000 5925921.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164749;7084;Freihafenelbbrücke / Zweibrückenstraße;;17.01.2019;POINT (567780.000000 5932352.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164750;7085;Ruscheweyhstraße / Poppenbütteler Weg;;13.06.2017;POINT (570127.000000 5945018.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164751;7086;Braamkamp / Hainbuchenweg;;25.01.2017;POINT (566184.000000 5939645.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164752;7087;"Braamkamp (Sackgasse) / Braamkamp ";;25.01.2017;POINT (566228.000000 5939636.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164753;7088;"Max-Brauer-Allee / Königstraße ";;13.08.2020;POINT (562029.000000 5933617.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164754;7089;Stolper Straße / Berner Straße;;02.02.2017;POINT (576413.000000 5941267.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164755;7090;Berner Straße / Alter Zollweg;;02.02.2017;POINT (576330.000000 5941269.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164756;7091;Billhorner Brückenstraße / Billhorner Röhrendamm Knoten Ost;;25.02.2016;POINT (568470.000000 5932568.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164757;7092;Barmbeker Straße / Wiesendamm;;20.06.2017;POINT (567077.000000 5938383.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164758;7093;Barmbeker Straße / Semperstraße;;20.06.2017;POINT (567360.000000 5938002.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164759;7094;Hofweg / Grillparzerstraße;;20.06.2017;POINT (567150.000000 5937056.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164760;7095;Schröderstiftstraße / Rentzelstraße;;22.06.2017;POINT (564726.000000 5935487.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164761;7096;Rentzelstraße / Tiergartenstraße;;22.06.2017;POINT (564699.000000 5935431.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164762;7097;"Museumstraße / Ottenser Marktplatz ";;07.02.2019;POINT (561938.000000 5933609.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164763;7098;Jägerstraße SO Osterbaum;;02.03.2017;POINT (566393.000000 5921835.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164764;7099;"Fabriciusstraße / Leeschenblick ";;11.07.2017;POINT (570886.000000 5941182.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164765;7100;Weidenstieg SO Eppendorfer Weg;;12.04.2017;POINT (563542.000000 5936306.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164766;7101;Weidenstieg NW Fruchtallee;;12.04.2017;POINT (563727.000000 5936117.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164767;7102;Spaldingstraße / Amsinckstraße;;01.09.2021;POINT (567060.000000 5933715.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164768;7103;Sillemstraße O Langenfelder Damm;;12.04.2017;POINT (562294.000000 5937145.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164769;7104;"Bergkoppelweg / Hummelsbütteler Landstraße ";;20.04.2017;POINT (567901.000000 5942979.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164770;7105;Alsterweg / Alte Landstraße;;20.04.2017;POINT (569703.000000 5943996.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164771;7106;Goldröschenweg / Alte Landstraße;;20.04.2017;POINT (570939.000000 5944646.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164772;7107;Henriette-Herz-Ring W Nettelnburger Landweg;;19.04.2017;POINT (578372.000000 5926714.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164773;7108;Fanny-Lewald-Ring (Nord) W Nettelnburger Landweg;;19.04.2017;POINT (578267.000000 5926250.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164774;7109;Fanny-Lewald-Ring (Süd) NW Nettelnburger Landweg;;19.04.2017;POINT (578151.000000 5925951.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164775;7110;Röpraredder / Binnenfeldredder;;19.04.2017;POINT (580371.000000 5929038.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164776;7111;"Alte Sülldorfer Landstraße O Klövensteenweg ";;26.04.2017;POINT (550551.000000 5937210.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164777;7112;Sandmoorweg / Rheingoldweg;;26.04.2017;POINT (549892.000000 5937488.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164778;7113;Tempoweg SO Striepenweg;;27.04.2017;POINT (558482.000000 5925320.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164779;7114;Hindenburgstraße / Alsterdorfer Straße (Nebenfahrbahn);;09.05.2017;POINT (566909.000000 5940548.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164780;7115;Alsterdorfer Straße / Alsterdorfer Straße (Nebenfahrbahn);;09.05.2017;POINT (566882.000000 5940476.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164781;7116;Hindenburgstraße / Sydneystraße;;09.05.2017;POINT (567016.000000 5940049.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164782;7117;Überseering / Mexikoring (Süd);;04.05.2017;POINT (567826.000000 5939704.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164783;7118;Buxtehuder Straße / Schloßmühlendamm;;27.09.2022;POINT (565200.000000 5924295.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164784;7119;Spannskamp O Basselweg;;30.05.2017;POINT (561809.000000 5938170.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164785;7120;"Julius-Vosseler-Straße / Emil-Andresen-Straße ";;30.05.2017;POINT (562674.000000 5938378.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164786;7121;Bachstraße SO Weidestraße;;20.06.2017;POINT (567542.000000 5937395.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164787;7122;Bärenallee O Hammer Straße;;13.09.2017;POINT (570357.000000 5936112.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164788;7123;Nordschleswiger Straße / Eulenkamp;;11.07.2017;POINT (570745.000000 5937419.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164789;7124;"Tilsiter Straße / Eulenkamp ";;11.07.2017;POINT (571163.000000 5938338.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164790;7125;Allensteiner Straße / Tilsiter Straße;;11.07.2017;POINT (571229.000000 5938363.000000);EPSG:25832
