_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_PEGEL_37205;2936;A7 S AS HH-Bahrenfeld T70;;13.09.2005;POINT (559526.000000 5935184.000000);EPSG:25832
APP_KFZ_PEGEL_37206;2938;Osdorfer Weg W AS HH-Bahrenfeld T67;;13.09.2005;POINT (559479.000000 5935547.000000);EPSG:25832
APP_KFZ_PEGEL_37207;2945;Sierichstraße SO Hudtwalckerstraße T63;;27.08.2020;POINT (565985.000000 5938735.000000);EPSG:25832
APP_KFZ_PEGEL_37208;2957;Krugkoppel SW Leinpfad T62;;29.10.2020;POINT (566147.000000 5937250.000000);EPSG:25832
APP_KFZ_PEGEL_37209;2961;Budapester Straße NW Simon-von-Utrecht-Straße T61;;26.08.2012;POINT (564140.000000 5934069.000000);EPSG:25832
APP_KFZ_PEGEL_37210;2965;Budapester Straße SO Simon-von-Utrecht-Straße T136;;06.02.2024;POINT (564228.000000 5934005.000000);EPSG:25832
APP_KFZ_PEGEL_37211;2968;Simon-von-Utrecht-Straße W Budapester Straße T134;;22.06.2023;POINT (564129.000000 5934010.000000);EPSG:25832
APP_KFZ_PEGEL_37212;2978;Kennedybrücke W Ferdinandstor T54;;23.01.2024;POINT (566104.000000 5934779.000000);EPSG:25832
APP_KFZ_PEGEL_37213;2988;Lombardsbrücke W Ballindamm T53;;23.01.2024;POINT (566063.000000 5934685.000000);EPSG:25832
APP_KFZ_PEGEL_37214;2997;Hudtwalckerstraße SW Sierichstraße T41;;27.08.2020;POINT (565860.000000 5938771.000000);EPSG:25832
APP_KFZ_PEGEL_37215;3008;Reeperbahn W Millerntorplatz T34;;22.06.2023;POINT (564149.000000 5933895.000000);EPSG:25832
APP_KFZ_PEGEL_37216;3013;Elbgaustraße NO Farnhornweg T140;;11.01.2005;POINT (558454.000000 5938703.000000);EPSG:25832
APP_KFZ_PEGEL_37217;3014;Farnhornweg O Elbgaustraße T141;;11.01.2005;POINT (558487.000000 5938624.000000);EPSG:25832
APP_KFZ_PEGEL_37218;3017;Elbgaustraße SW Farnhornweg T142;;16.01.2024;POINT (558376.000000 5938563.000000);EPSG:25832
APP_KFZ_PEGEL_37219;3022;Halbmondsweg N Elbchaussee T145;;25.08.2020;POINT (558962.000000 5933516.000000);EPSG:25832
APP_KFZ_PEGEL_37220;3024;Elbchaussee O Halbmondsweg T146;;25.08.2020;POINT (559026.000000 5933454.000000);EPSG:25832
APP_KFZ_PEGEL_37221;3028;Elbchaussee W Halbmondsweg T148;;25.08.2020;POINT (558896.000000 5933431.000000);EPSG:25832
APP_KFZ_PEGEL_37222;3038;Barsbütteler Straße W Holsteiner Tor (Landesgrenze) T346;;22.03.2023;POINT (575865.000000 5936309.000000);EPSG:25832
APP_KFZ_PEGEL_37223;3042;Wilhelmsburger Reichsstraße N AS HH-Wilhelmsburg T340;;13.02.2024;POINT (566647.000000 5929694.000000);EPSG:25832
APP_KFZ_PEGEL_37224;3056;A255 S AS HH-Veddel T339;;18.06.2019;POINT (567939.000000 5930812.000000);EPSG:25832
APP_KFZ_PEGEL_37225;3067;Eilbektal SW Mühlenstraße T218;;18.08.2020;POINT (570016.000000 5936855.000000);EPSG:25832
APP_KFZ_PEGEL_37226;3076;Schwanenwik S Armgartstraße T307;;20.02.2020;POINT (567352.000000 5935575.000000);EPSG:25832
APP_KFZ_PEGEL_37227;3085;Krausestraße SO Lämmersieth T304;;18.08.2020;POINT (569812.000000 5937706.000000);EPSG:25832
APP_KFZ_PEGEL_37228;3092;Wilhelmsburger Brücke N Veddeler Straße T290;;18.06.2019;POINT (567290.000000 5930827.000000);EPSG:25832
APP_KFZ_PEGEL_37229;3102;Hufnerstraße N Osterbekstraße T209;;24.09.2020;POINT (568992.000000 5937865.000000);EPSG:25832
APP_KFZ_PEGEL_37230;3111;Adolph-Schönfelder-Straße NW Hamburger Straße T90;;30.03.2004;POINT (568480.000000 5936837.000000);EPSG:25832
APP_KFZ_PEGEL_37231;3113;Hamburger Straße NO Wagnerstraße T88;;30.03.2004;POINT (568609.000000 5936790.000000);EPSG:25832
APP_KFZ_PEGEL_37232;3115;Wagnerstraße SO Hamburger Straße T89;;30.03.2004;POINT (568619.000000 5936691.000000);EPSG:25832
APP_KFZ_PEGEL_37233;3117;Hamburger Straße SW Wagnerstraße T87;;30.03.2004;POINT (568484.000000 5936662.000000);EPSG:25832
APP_KFZ_PEGEL_37234;3122;Mühlendamm N Lübecker Straße T86;;10.05.2011;POINT (567944.000000 5934997.000000);EPSG:25832
APP_KFZ_PEGEL_37235;3123;Lübecker Straße NO Mühlendamm T85;;05.01.2004;POINT (568021.000000 5934978.000000);EPSG:25832
APP_KFZ_PEGEL_37236;3126;Steinhauerdamm S Lübecker Straße T132;;05.01.2004;POINT (567963.000000 5934878.000000);EPSG:25832
APP_KFZ_PEGEL_37237;3128;Lübecker Straße W Mühlendamm T133;;05.01.2004;POINT (567903.000000 5934913.000000);EPSG:25832
APP_KFZ_PEGEL_37238;3137;Eilbeker Weg SW Brauhausstraße T219;;18.08.2020;POINT (570050.000000 5936653.000000);EPSG:25832
APP_KFZ_PEGEL_37239;3142;Krausestraße N Dehnhaide T212;;05.01.2004;POINT (569975.000000 5937378.000000);EPSG:25832
APP_KFZ_PEGEL_37240;3144;Straßburger Straße O Probsteier Straße T213;;05.01.2004;POINT (570053.000000 5937344.000000);EPSG:25832
APP_KFZ_PEGEL_37241;3146;Krausestraße S Dehnhaide T215;;05.01.2004;POINT (570013.000000 5937267.000000);EPSG:25832
APP_KFZ_PEGEL_37242;3148;Dehnhaide W Krausestraße T216;;05.01.2004;POINT (569930.000000 5937302.000000);EPSG:25832
APP_KFZ_PEGEL_37243;3151;Sievekingsallee NW Rennbahnstraße T231;;26.08.2004;POINT (571683.000000 5934609.000000);EPSG:25832
APP_KFZ_PEGEL_37244;3152;Rennbahnstraße N Hermannstal T228;;26.08.2004;POINT (571737.000000 5934668.000000);EPSG:25832
APP_KFZ_PEGEL_37245;3154;Hermannstal O Rennbahnstraße T229;;26.08.2004;POINT (571916.000000 5934535.000000);EPSG:25832
APP_KFZ_PEGEL_37246;3156;Rennbahnstraße S Hermannstal T230;;26.08.2004;POINT (571821.000000 5934473.000000);EPSG:25832
APP_KFZ_PEGEL_37247;3165;Washingtonallee SO Bauerberg T233;;07.06.2012;POINT (571905.000000 5934340.000000);EPSG:25832
APP_KFZ_PEGEL_37248;3166;Rennbahnstraße S Bauerberg T234;;26.08.2004;POINT (571831.000000 5934298.000000);EPSG:25832
APP_KFZ_PEGEL_37249;3172;Willinghusener Weg N Glinder Straße (Landesgrenze) T246;;05.01.2004;POINT (576351.000000 5933361.000000);EPSG:25832
APP_KFZ_PEGEL_37250;3174;Möllner Landstraße O Oststeinbeker Weg (Landesgrenze) T247;;27.09.2012;POINT (576390.000000 5933270.000000);EPSG:25832
APP_KFZ_PEGEL_37251;3178;Glinder Straße W Oststeinbeker Weg T249;;05.01.2004;POINT (576246.000000 5933313.000000);EPSG:25832
APP_KFZ_PEGEL_37252;3182;Jenfelder Allee N Rodigallee T242;;10.01.2008;POINT (574490.000000 5936424.000000);EPSG:25832
APP_KFZ_PEGEL_37253;3184;Rodigallee O Jenfelder Allee T243;;24.08.2004;POINT (574536.000000 5936378.000000);EPSG:25832
APP_KFZ_PEGEL_37254;3186;Schiffbeker Weg S Rodigallee T244;;24.08.2004;POINT (574460.000000 5936339.000000);EPSG:25832
APP_KFZ_PEGEL_37255;3188;Rodigallee W Jenfelder Allee T245;;14.11.2006;POINT (574410.000000 5936378.000000);EPSG:25832
APP_KFZ_PEGEL_37256;3192;Saarlandstraße N Osterbekstraße T208;;24.09.2020;POINT (568428.000000 5937823.000000);EPSG:25832
APP_KFZ_PEGEL_37257;3202;Barmbeker Straße N Weidestraße T207;;23.01.2024;POINT (567498.000000 5937510.000000);EPSG:25832
APP_KFZ_PEGEL_37258;3216;Hofweg S Körnerstraße T206;;24.09.2020;POINT (567085.000000 5937207.000000);EPSG:25832
APP_KFZ_PEGEL_37259;3222;Herbert-Weichmann-Straße N Am Langenzug T205;;23.01.2024;POINT (566874.000000 5936988.000000);EPSG:25832
APP_KFZ_PEGEL_37260;3235;Amsinckstraße SO Süderstraße T204;;18.01.2024;POINT (568261.000000 5932979.000000);EPSG:25832
APP_KFZ_PEGEL_37261;3245;Heidenkampsweg SO Bullerdeich T203;;18.01.2024;POINT (568442.000000 5933105.000000);EPSG:25832
APP_KFZ_PEGEL_37262;3254;Eiffestraße O Ausschläger Weg T202;;20.02.2020;POINT (568603.000000 5934221.000000);EPSG:25832
APP_KFZ_PEGEL_37263;3264;Borgfelder Straße O Ausschläger Weg T201;;20.02.2020;POINT (568501.000000 5934478.000000);EPSG:25832
APP_KFZ_PEGEL_37264;3274;Bürgerweide O Alfredstraße T200;;20.02.2020;POINT (568437.000000 5934792.000000);EPSG:25832
APP_KFZ_PEGEL_37265;3283;Mundsburger Damm NO Armgartstraße T199;;20.02.2020;POINT (567519.000000 5935649.000000);EPSG:25832
APP_KFZ_PEGEL_37266;3294;Altmannbrücke O Klosterwall T194;;23.01.2024;POINT (566756.000000 5933972.000000);EPSG:25832
APP_KFZ_PEGEL_37267;3304;Steintordamm O Steintorwall T193;;28.02.2023;POINT (566724.000000 5934142.000000);EPSG:25832
APP_KFZ_PEGEL_37268;3313;Ernst-Merck-Straße NO Glockengießerwall T192;;23.05.2023;POINT (566534.000000 5934390.000000);EPSG:25832
APP_KFZ_PEGEL_37269;3323;Ferdinandstor NO Lombardsbrücke T191;;10.08.2021;POINT (566363.000000 5934656.000000);EPSG:25832
APP_KFZ_PEGEL_37270;3336;Freihafenelbbrücke S Versmannstraße T317;;18.01.2024;POINT (567750.000000 5932059.000000);EPSG:25832
APP_KFZ_PEGEL_37271;3347;Kuehnstraße SW Jenfelder Allee T241;;20.08.2020;POINT (574534.000000 5937556.000000);EPSG:25832
APP_KFZ_PEGEL_37272;3352;Holstenhofweg N Gustav-Adolf-Straße T240;;20.08.2020;POINT (573065.000000 5936907.000000);EPSG:25832
APP_KFZ_PEGEL_37273;3361;Horner Landstraße NW Horner Rampe T227;;25.02.2020;POINT (571799.000000 5933777.000000);EPSG:25832
APP_KFZ_PEGEL_37274;3371;Ausschläger Allee NW Ausschläger Elbdeich T226;;10.09.2019;POINT (570647.000000 5931804.000000);EPSG:25832
APP_KFZ_PEGEL_37275;3382;Friedrichsberger Straße N Amselstraße T225;;18.08.2020;POINT (569426.000000 5936965.000000);EPSG:25832
APP_KFZ_PEGEL_37276;3398;Hammer Landstraße W Schurzallee-Nord T224;;22.03.2023;POINT (570690.000000 5934388.000000);EPSG:25832
APP_KFZ_PEGEL_37277;3408;Sievekingsallee W Horner Kreisel T222;;23.01.2024;POINT (570648.000000 5935060.000000);EPSG:25832
APP_KFZ_PEGEL_37278;3411;Hammer Straße NW Horner Kreisel T221;;18.08.2020;POINT (570831.000000 5935140.000000);EPSG:25832
APP_KFZ_PEGEL_37279;3427;Pappelallee SW Hammer Straße T220;;18.08.2020;POINT (570263.000000 5936036.000000);EPSG:25832
APP_KFZ_PEGEL_37280;3433;Stormarner Straße NO Mühlenstraße T217;;18.08.2020;POINT (570121.000000 5936890.000000);EPSG:25832
APP_KFZ_PEGEL_37281;3443;Alter Teichweg NO Lothringer Straße T211;;23.11.2022;POINT (569951.000000 5937661.000000);EPSG:25832
APP_KFZ_PEGEL_37282;3453;Bramfelder Straße NO Flachsland T210;;23.01.2024;POINT (569312.000000 5937706.000000);EPSG:25832
APP_KFZ_PEGEL_37283;3464;A24 O AS HH-Jenfeld (Landesgrenze) T322;;05.09.2019;POINT (575963.000000 5935672.000000);EPSG:25832
APP_KFZ_PEGEL_37284;3473;A24 NO AS HH-Horn T120;;05.09.2019;POINT (571322.000000 5935313.000000);EPSG:25832
APP_KFZ_PEGEL_37285;3483;Berner Heerweg NO Friedrich-Ebert-Damm T47;;07.06.2006;POINT (573558.000000 5938853.000000);EPSG:25832
APP_KFZ_PEGEL_37286;3486;Walddörferstraße S Friedrich-Ebert-Damm SO T95;;31.05.2007;POINT (573484.000000 5938785.000000);EPSG:25832
APP_KFZ_PEGEL_37287;3497;Friedrich-Ebert-Damm SW Tegelweg T94;;22.02.2007;POINT (573370.000000 5938707.000000);EPSG:25832
APP_KFZ_PEGEL_37288;3503;Friedrich-Ebert-Damm NO Friedrich-Ebert-Damm SW T374;;22.02.2007;POINT (573486.000000 5938914.000000);EPSG:25832
APP_KFZ_PEGEL_37289;3514;Bergedorfer Straße O Schurzallee-Nord T314;;23.01.2024;POINT (570786.000000 5933972.000000);EPSG:25832
APP_KFZ_PEGEL_37290;3522;Horner Rampe N AS Horner Rampe T84;;23.01.2024;POINT (571826.000000 5933652.000000);EPSG:25832
APP_KFZ_PEGEL_37291;3525;Bergedorfer Straße SO AS Horner Rampe T82;;10.06.2004;POINT (571993.000000 5933308.000000);EPSG:25832
APP_KFZ_PEGEL_37292;3526;Horner Rampe S AS Horner Rampe T83;;10.06.2004;POINT (571780.000000 5933378.000000);EPSG:25832
APP_KFZ_PEGEL_37293;3535;Bergedorfer Straße SO Rotenbrückenweg T81;;25.02.2020;POINT (574234.000000 5931927.000000);EPSG:25832
APP_KFZ_PEGEL_37294;3542;A1 N AS HH-Öjendorf (Landesgrenze) T60;;31.12.2020;POINT (576169.000000 5934113.000000);EPSG:25832
APP_KFZ_PEGEL_37295;3556;A1 S AS HH-Öjendorf T56;;31.12.2020;POINT (575783.000000 5932757.000000);EPSG:25832
APP_KFZ_PEGEL_37296;3563;An der Alster NO Schmilinskystraße T55;;23.01.2024;POINT (567032.000000 5935083.000000);EPSG:25832
APP_KFZ_PEGEL_37297;3572;Andreas-Meyer-Straße N A1 AS HH-Moorfleet T79;;22.03.2023;POINT (572298.000000 5929614.000000);EPSG:25832
APP_KFZ_PEGEL_37298;3574;A1 O AS HH-Moorfleet T80;;31.12.2020;POINT (572859.000000 5929591.000000);EPSG:25832
APP_KFZ_PEGEL_37299;3576;Amandus-Stubbe-Straße S A1 AS HH-Moorfleet T358;;05.01.2004;POINT (572349.000000 5929046.000000);EPSG:25832
APP_KFZ_PEGEL_37300;3584;Rothenhauschaussee O Speckenweg (Landesgrenze) T391;;03.09.2020;POINT (584015.000000 5925469.000000);EPSG:25832
APP_KFZ_PEGEL_37301;3591;Andreas-Meyer-Straße NW Unterer Landweg T383;;05.01.2004;POINT (572191.000000 5929747.000000);EPSG:25832
APP_KFZ_PEGEL_37302;3593;Unterer Landweg NO Andreas-Meyer-Straße T384;;05.01.2004;POINT (572357.000000 5929922.000000);EPSG:25832
APP_KFZ_PEGEL_37303;3604;Horner Weg O Mettlerkampsweg T223;;18.08.2020;POINT (570713.000000 5934598.000000);EPSG:25832
APP_KFZ_PEGEL_37304;3611;Kattensteert NW Schiffbeker Weg T239;;27.09.2012;POINT (573280.000000 5933795.000000);EPSG:25832
APP_KFZ_PEGEL_37305;3613;Schiffbeker Weg NO Schiffbeker Höhe T236;;04.04.2023;POINT (573403.000000 5933845.000000);EPSG:25832
APP_KFZ_PEGEL_37306;3615;Schiffbeker Höhe SO Schiffbeker Weg T237;;05.01.2004;POINT (573439.000000 5933719.000000);EPSG:25832
APP_KFZ_PEGEL_37307;3617;Schiffbeker Weg SW Kattensteert T238;;27.09.2012;POINT (573317.000000 5933677.000000);EPSG:25832
APP_KFZ_PEGEL_37308;3623;Stein-Hardenberg-Straße NO Tonndorfer Hauptstraße T48;;24.08.2004;POINT (574120.000000 5938016.000000);EPSG:25832
APP_KFZ_PEGEL_37309;3624;Tonndorfer Hauptstraße O Stein-Hardenberg-Straße T49;;24.08.2004;POINT (574152.000000 5937924.000000);EPSG:25832
APP_KFZ_PEGEL_37310;3627;Stein-Hardenberg-Straße SW Tonndorfer Hauptstraße T131;;09.11.2021;POINT (574022.000000 5937942.000000);EPSG:25832
APP_KFZ_PEGEL_37311;3631;Bergedorfer Straße NW Heidhorst T320;;03.09.2020;POINT (577250.000000 5930216.000000);EPSG:25832
APP_KFZ_PEGEL_37312;3643;Reinbeker Redder NO Bergedorfer Straße T51;;03.09.2020;POINT (577523.000000 5930121.000000);EPSG:25832
APP_KFZ_PEGEL_37313;3655;Bergedorfer Straße SO Reinbeker Redder T50;;03.09.2020;POINT (577581.000000 5929981.000000);EPSG:25832
APP_KFZ_PEGEL_37314;3667;Cuxhavener Straße SW Voßdrift (Landesgrenze) T308;;14.05.2024;POINT (553588.000000 5924491.000000);EPSG:25832
APP_KFZ_PEGEL_37315;3678;Stader Straße W AS HH-Heimfeld T72;;28.01.2020;POINT (561334.000000 5925027.000000);EPSG:25832
APP_KFZ_PEGEL_37316;3688;Moorburger Elbdeich W Waltershofer Straße T295;;28.01.2020;POINT (560082.000000 5927897.000000);EPSG:25832
APP_KFZ_PEGEL_37317;3696;Ehestorfer Heuweg S Beim Bergwerk (Landesgrenze) T294;;01.10.2020;POINT (559417.000000 5923386.000000);EPSG:25832
APP_KFZ_PEGEL_37318;3702;Ehestorfer Weg N Stadtscheide (Landesgrenze) T293;;01.10.2020;POINT (560963.000000 5922500.000000);EPSG:25832
APP_KFZ_PEGEL_37319;3712;A7 N AS HH-Moorburg T333;;31.07.2020;POINT (560632.000000 5927061.000000);EPSG:25832
APP_KFZ_PEGEL_37320;3716;A7 S AS HH-Moorburg T71;;31.07.2020;POINT (560834.000000 5925550.000000);EPSG:25832
APP_KFZ_PEGEL_37321;3723;Bremer Straße NO Eißendorfer Mühlenweg T351;;27.09.2005;POINT (563996.000000 5922633.000000);EPSG:25832
APP_KFZ_PEGEL_37322;3731;Friedhofstraße NW Reiherhoopweg T350;;27.09.2005;POINT (563595.000000 5922789.000000);EPSG:25832
APP_KFZ_PEGEL_37323;3746;Ernst-Bergeest-Weg S Bremer Straße T352;;27.09.2005;POINT (563467.000000 5922137.000000);EPSG:25832
APP_KFZ_PEGEL_37324;3747;Bremer Straße SW Ernst-Bergeest-Weg T353;;14.05.2024;POINT (563280.000000 5922105.000000);EPSG:25832
APP_KFZ_PEGEL_37325;3751;Wilstorfer Straße NW Moorstraße T328;;14.05.2024;POINT (565382.000000 5923570.000000);EPSG:25832
APP_KFZ_PEGEL_37326;3761;A7 NW AD Hamburg-Südwest T325;;15.12.2020;POINT (561187.000000 5921611.000000);EPSG:25832
APP_KFZ_PEGEL_37327;3765;A7 SO AD Hamburg-Südwest T73;;13.11.2018;POINT (561781.000000 5921007.000000);EPSG:25832
APP_KFZ_PEGEL_37328;3766;A261 S AD Hamburg-Südwest T324;;15.12.2020;POINT (561671.000000 5920517.000000);EPSG:25832
APP_KFZ_PEGEL_37329;3775;A7 SO AS HH-Marmstorf (Landesgrenze) T74;;01.10.2020;POINT (562566.000000 5920593.000000);EPSG:25832
APP_KFZ_PEGEL_37330;3786;Bremer Straße S Lürader Weg (Landesgrenze) T32;;06.03.2008;POINT (561856.000000 5920034.000000);EPSG:25832
APP_KFZ_PEGEL_37331;3787;A261 Zubringer Lürade SW Bremer Straße T326;;06.03.2008;POINT (561826.000000 5920299.000000);EPSG:25832
APP_KFZ_PEGEL_37332;3796;A261 S AS HH-Marmstorf/Lürade (Landesgrenze) T385;;01.10.2020;POINT (561562.000000 5919476.000000);EPSG:25832
APP_KFZ_PEGEL_37333;3801;König-Georg-Deich NW Brücke des 17. Juni T75;;29.04.2004;POINT (566073.000000 5925882.000000);EPSG:25832
APP_KFZ_PEGEL_37334;3805;Brücke des 17. Juni SO König-Georg-Deich T52;;07.02.2008;POINT (566128.000000 5925595.000000);EPSG:25832
APP_KFZ_PEGEL_37335;3817;Kattwykdamm SW Kattwykbrücke T292;;13.02.2024;POINT (563159.000000 5927695.000000);EPSG:25832
APP_KFZ_PEGEL_37336;3828;Hohe Straße W Harburger Umgehung T354;;01.10.2020;POINT (565051.000000 5922948.000000);EPSG:25832
APP_KFZ_PEGEL_37337;3837;Bremer Straße SW Knoopstraße T355;;30.09.2020;POINT (565028.000000 5923577.000000);EPSG:25832
APP_KFZ_PEGEL_37338;3847;Eißendorfer Straße SW Knoopstraße T356;;30.09.2020;POINT (564803.000000 5923929.000000);EPSG:25832
APP_KFZ_PEGEL_37339;3851;Schwarzenbergstraße NW Zur Seehafenbrücke T357;;30.09.2020;POINT (564844.000000 5924048.000000);EPSG:25832
APP_KFZ_PEGEL_37340;3866;Hittfelder Straße S Maldfeldstraße (Landesgrenze) T31;;14.05.2024;POINT (565218.000000 5919394.000000);EPSG:25832
APP_KFZ_PEGEL_37341;3876;Vogteistraße S Reller (Landesgrenze) T291;;22.08.2019;POINT (567366.000000 5920605.000000);EPSG:25832
APP_KFZ_PEGEL_37342;3882;A1 N AS HH-Harburg T77;;02.12.2019;POINT (567895.000000 5925539.000000);EPSG:25832
APP_KFZ_PEGEL_37343;3886;A1 S AS HH-Harburg (Landesgrenze) T78;;31.12.2020;POINT (568220.000000 5923553.000000);EPSG:25832
APP_KFZ_PEGEL_37344;3888;Neuländer Straße W AS HH-Harburg T76;;13.02.2024;POINT (567712.000000 5924285.000000);EPSG:25832
APP_KFZ_PEGEL_37345;3908;A25 W AS HH-Neuallermöhe-West T375;;27.08.2019;POINT (575527.000000 5926666.000000);EPSG:25832
APP_KFZ_PEGEL_37346;3912;Nettelnburger Landweg N A25 AS HH-Nettelnburg T302;;06.09.2007;POINT (578140.000000 5925791.000000);EPSG:25832
APP_KFZ_PEGEL_37347;3918;A25 W AS HH-Nettelnburg T376;;06.09.2007;POINT (577756.000000 5925708.000000);EPSG:25832
APP_KFZ_PEGEL_37348;3922;Curslacker Neuer Deich N A25 AS HH-Bergedorf T301;;22.03.2023;POINT (580049.000000 5926007.000000);EPSG:25832
APP_KFZ_PEGEL_37349;3924;A25 O AS HH-Bergedorf T331;;27.08.2019;POINT (581139.000000 5926041.000000);EPSG:25832
APP_KFZ_PEGEL_37350;3928;A25 W AS HH-Bergedorf T377;;06.09.2007;POINT (579611.000000 5925674.000000);EPSG:25832
APP_KFZ_PEGEL_37351;3933;Lohbrügger Markt NO Lohbrügger Landstraße T300;;03.09.2020;POINT (580058.000000 5927999.000000);EPSG:25832
APP_KFZ_PEGEL_37352;3943;Wentorfer Straße NO Am Brink T29;;18.04.2007;POINT (580708.000000 5927080.000000);EPSG:25832
APP_KFZ_PEGEL_37353;3945;Am Brink SO Wentorfer Straße T30;;10.11.2020;POINT (580710.000000 5927020.000000);EPSG:25832
APP_KFZ_PEGEL_37354;3948;Bergedorfer Straße W Am Brink T122;;22.03.2023;POINT (580551.000000 5927046.000000);EPSG:25832
APP_KFZ_PEGEL_37355;3953;Binnenfeldredder NO Max-Eichholz-Ring (Landesgrenze) T316;;03.09.2020;POINT (581049.000000 5929222.000000);EPSG:25832
APP_KFZ_PEGEL_37356;3964;Reinbeker Redder O Havighorster Weg (Landesgrenze) T315;;03.09.2020;POINT (580485.000000 5930076.000000);EPSG:25832
APP_KFZ_PEGEL_37357;3974;A25 O AS HH-Curslack (Landesgrenze) T341;;20.10.2020;POINT (583714.000000 5925207.000000);EPSG:25832
APP_KFZ_PEGEL_37358;3983;Sieker Landstraße NO Merkurring (Landesgrenze) T389;;06.02.2020;POINT (578839.000000 5940709.000000);EPSG:25832
APP_KFZ_PEGEL_37359;3993;Stapelfelder Straße NO Weg Großlohe (Landesgrenze) T390;;06.02.2020;POINT (579018.000000 5940257.000000);EPSG:25832
APP_KFZ_PEGEL_37360;4002;Lohe N Hoopwischen (Landesgrenze) T386;;01.09.2020;POINT (573184.000000 5952303.000000);EPSG:25832
APP_KFZ_PEGEL_37361;4017;Oldesloer Straße SW Wunderbrunnen T388;;05.01.2015;POINT (561311.000000 5944136.000000);EPSG:25832
APP_KFZ_PEGEL_37362;4028;Hohe-Schaar-Straße W Buschwerder Hauptdeich T392;;10.11.2022;POINT (565278.000000 5926147.000000);EPSG:25832
APP_KFZ_PEGEL_37363;4032;Veddeler Straße N Georgswerder Bogen T393;;16.02.2017;POINT (567319.000000 5930514.000000);EPSG:25832
APP_KFZ_PEGEL_37364;4044;Harburger Chaussee O Schlenzigstraße T394;;04.06.2024;POINT (566427.000000 5930607.000000);EPSG:25832
APP_KFZ_PEGEL_37365;4052;Georg-Wilhelm-Straße N Bei der Wollkämmerei T395;;18.06.2009;POINT (565767.000000 5928465.000000);EPSG:25832
APP_KFZ_PEGEL_37366;4054;Mengestraße O Georg-Wilhelm-Straße T396;;18.06.2009;POINT (565796.000000 5928415.000000);EPSG:25832
APP_KFZ_PEGEL_37367;4056;Georg-Wilhelm-Straße S Bei der Wollkämmerei T397;;18.06.2009;POINT (565761.000000 5928386.000000);EPSG:25832
APP_KFZ_PEGEL_37368;4058;Bei der Wollkämmerei W Georg-Wilhelm-Straße T398;;18.06.2009;POINT (565723.000000 5928427.000000);EPSG:25832
APP_KFZ_PEGEL_37369;4062;Georg-Wilhelm-Straße N Pollhornweg T399;;09.05.2006;POINT (565806.000000 5926508.000000);EPSG:25832
APP_KFZ_PEGEL_37370;4066;Georg-Wilhelm-Straße S Pollhornweg T400;;09.05.2006;POINT (565826.000000 5926425.000000);EPSG:25832
APP_KFZ_PEGEL_37371;4068;Pollhornweg W Georg-Wilhelm-Straße T401;;09.05.2006;POINT (565783.000000 5926457.000000);EPSG:25832
APP_KFZ_PEGEL_37372;4074;Stillhorner Weg O Altenfelder Weg T402;;14.05.2024;POINT (567687.000000 5926094.000000);EPSG:25832
APP_KFZ_PEGEL_37373;4082;Bei St. Annen N Am Sandtorkai T403;;04.01.2016;POINT (566106.000000 5933295.000000);EPSG:25832
APP_KFZ_PEGEL_37374;4083;Brooktorkai NO Bei St. Annen T404;;04.01.2016;POINT (566152.000000 5933285.000000);EPSG:25832
APP_KFZ_PEGEL_37375;4086;Osakaallee S Am Sandtorkai T405;;04.01.2016;POINT (566129.000000 5933235.000000);EPSG:25832
APP_KFZ_PEGEL_37376;4088;Am Sandtorkai W Bei St. Annen T406;;04.01.2016;POINT (566091.000000 5933253.000000);EPSG:25832
APP_KFZ_PEGEL_37377;4092;Osakaallee N Überseeallee T407;;08.10.2015;POINT (566240.000000 5932971.000000);EPSG:25832
APP_KFZ_PEGEL_37378;4094;Überseeallee O Osakaallee T408;;08.10.2015;POINT (566274.000000 5932938.000000);EPSG:25832
APP_KFZ_PEGEL_37379;4098;Überseeallee W Osakaallee T409;;08.10.2015;POINT (566219.000000 5932947.000000);EPSG:25832
APP_KFZ_PEGEL_37380;4102;Shanghaiallee N Überseeallee T410;;24.09.2020;POINT (566517.000000 5932932.000000);EPSG:25832
